"","sample.type","sample.day","sample.mo","sample.yr","sample.date","organic.matter.fraction","trap.no","stream","days.deployed","total.field.wt","field.sub.wet.wt.g","field.sub.prop","pan.wt.g","om.total.dry.wt.g","om.sub.dry.pan.wt.g","om.sub.ash.pan.wt.g","sub.prop.total","sub.prop.afdm","total.afdm.g","areal.AFDM.input.g.m2","areal.AFDM.input.g.m2.d"
"317","DINP",7,12,2017,2017-12-07,"LEAF",9,"TOWR",24,NA,NA,NA,3.6885,0.9,4.6214,3.7301,1.03655555555556,0.955407867938685,0.859867081144817,7.19800638349494,0.299916932645622
"319","DINP",7,12,2017,2017-12-07,"MISC",9,"TOWR",24,NA,NA,NA,1.7372,0.0568,1.794,1.7386,0.999999999999999,0.975352112676059,0.0554000000000002,0.463757204328259,0.0193232168470108
"321","DINP",7,12,2017,2017-12-07,"WOOD",9,"TOWR",24,NA,NA,NA,2.0525,0.0869,2.1394,2.0553,1,0.967779056386655,0.0841000000000003,0.704006875162574,0.0293336197984406
"323","DINP",7,12,2017,2017-12-07,"LEAF",10,"TOWR",24,NA,NA,NA,3.6488,1.16,4.9639,3.7104,1.13370689655172,0.953159455554711,1.10566496844346,9.25559737705835,0.385649890710764
"325","DINP",7,12,2017,2017-12-07,"MISC",10,"TOWR",24,NA,NA,NA,2.0759,0.1484,2.2243,2.0805,1,0.96900269541779,0.1438,1.20375967477263,0.0501566531155261
"327","DINP",7,12,2017,2017-12-07,"WOOD",10,"TOWR",24,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"335","DINP",7,12,2017,2017-12-07,"LEAF",1,"WS55",24,NA,NA,NA,3.6634,4.56,5.6113,3.7375,0.427171052631579,0.961959032804559,4.38653318958879,36.7199705540941,1.52999877308725
"337","DINP",7,12,2017,2017-12-07,"MISC",1,"WS55",24,NA,NA,NA,2.0479,0.0733,2.1212,2.0496,1,0.976807639836289,0.0716,0.599368516785257,0.0249736881993857
"339","DINP",7,12,2017,2017-12-07,"WOOD",1,"WS55",24,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"341","DINP",7,12,2017,2017-12-07,"LEAF",2,"WS55",24,NA,NA,NA,3.6751,2.13,5.4099,3.7413,0.814460093896714,0.96183998155407,2.04871916071017,17.1499687802289,0.714582032509539
"343","DINP",7,12,2017,2017-12-07,"MISC",2,"WS55",24,NA,NA,NA,1.76,0.0646,1.8246,1.763,1,0.95356037151703,0.0616000000000001,0.515657830083407,0.0214857429201419
"345","DINP",7,12,2017,2017-12-07,"WOOD",2,"WS55",24,NA,NA,NA,1.7528,0.1184,1.8712,1.7566,1,0.967905405405405,0.1146,0.959324469603219,0.0399718529001341
"347","DINP",7,12,2017,2017-12-07,"LEAF",3,"WS55",24,NA,NA,NA,3.6655,2.36,5.9814,3.7456,0.981313559322034,0.965413014378859,2.27837471393411,19.0724311867559,0.794684632781495
"349","DINP",7,12,2017,2017-12-07,"MISC",3,"WS55",24,NA,NA,NA,2.0281,0.0252,2.0533,2.0301,1.00000000000001,0.920634920634913,0.0231999999999998,0.194208793148294,0.00809203304784559
"351","DINP",7,12,2017,2017-12-07,"WOOD",3,"WS55",24,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"353","DINP",7,12,2017,2017-12-07,"LEAF",4,"WS55",24,NA,NA,NA,3.6235,4.39,6.8439,3.735,0.733576309794989,0.965376971804745,4.23800490622283,35.4766300945729,1.4781929206072
"355","DINP",7,12,2017,2017-12-07,"MISC",4,"WS55",24,NA,NA,NA,2.0755,0.187,2.2625,2.0784,1,0.984491978609626,0.1841,1.54111374218109,0.0642130725908787
"357","DINP",7,12,2017,2017-12-07,"WOOD",4,"WS55",24,NA,NA,NA,1.7565,0.4371,2.1936,1.7791,1,0.948295584534432,0.4145,3.46980796379175,0.144575331824656
"359","DINP",7,12,2017,2017-12-07,"LEAF",5,"WS55",24,NA,NA,NA,3.6309,5.196,7.7214,3.8175,0.787240184757506,0.954382104877154,4.95896941694169,41.511873522567,1.72966139677362
"361","DINP",7,12,2017,2017-12-07,"MISC",5,"WS55",24,NA,NA,NA,1.9964,0.3574,2.3538,2.0033,1,0.980693900391718,0.3505,2.9340595688999,0.122252482037496
"363","DINP",7,12,2017,2017-12-07,"WOOD",5,"WS55",24,NA,NA,NA,1.7556,0.8786,2.6342,1.8066,1,0.941953107216026,0.8276,6.92789643144524,0.288662351310218
"365","DINP",7,12,2017,2017-12-07,"LEAF",6,"WS55",24,NA,NA,NA,3.6022,2.24,5.6682,3.6927,0.922321428571428,0.956195546950629,2.14187802516941,17.9298080318537,0.747075334660571
"367","DINP",7,12,2017,2017-12-07,"MISC",6,"WS55",24,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"369","DINP",7,12,2017,2017-12-07,"WOOD",6,"WS55",24,NA,NA,NA,1.7601,0.4327,2.1928,1.78,1,0.954009706494107,0.4128,3.45557714705243,0.143982381127185
"371","DINP",7,12,2017,2017-12-07,"LEAF",7,"WS55",24,NA,NA,NA,3.5974,2.28,5.6531,3.6589,0.901622807017544,0.970083183343873,2.21178965802403,18.5150431113245,0.771460129638521
"373","DINP",7,12,2017,2017-12-07,"MISC",7,"WS55",24,NA,NA,NA,2.1286,0.0947,2.2233,2.1302,1,0.983104540654701,0.0931000000000002,0.77934649319424,0.03247277054976
"375","DINP",7,12,2017,2017-12-07,"WOOD",7,"WS55",24,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"377","DINP",7,12,2017,2017-12-07,"LEAF",8,"WS55",24,NA,NA,NA,3.676,3.07,6.8757,3.8333,1.04224755700326,0.950839141169485,2.91907616339032,24.435787017241,1.01815779238504
"379","DINP",7,12,2017,2017-12-07,"MISC",8,"WS55",24,NA,NA,NA,2.0048,0.2008,2.2056,2.0089,1,0.979581673306772,0.1967,1.64658920742542,0.0686078836427258
"381","DINP",7,12,2017,2017-12-07,"WOOD",8,"WS55",24,NA,NA,NA,1.7609,0.1196,1.8805,1.7654,1,0.962374581939798,0.1151,0.96351000393831,0.0401462501640963
"383","DINP",7,12,2017,2017-12-07,"LEAF",9,"WS55",24,NA,NA,NA,3.6287,4.38,7.1195,3.7873,0.796986301369863,0.95456628852985,4.18100034376074,34.9994409876889,1.45831004115371
"385","DINP",7,12,2017,2017-12-07,"MISC",9,"WS55",24,NA,NA,NA,1.7291,0.7483,2.4774,1.7584,1,0.960844581050381,0.719,6.01879837386313,0.25078326557763
"387","DINP",7,12,2017,2017-12-07,"WOOD",9,"WS55",24,NA,NA,NA,2.0573,0.2922,2.3495,2.0704,0.999999999999999,0.955167693360713,0.2791,2.33636526584868,0.097348552743695
"389","DINP",7,12,2017,2017-12-07,"LEAF",10,"WS55",24,NA,NA,NA,3.61,4.1,6.8192,3.7506,0.782731707317073,0.956188458182725,3.92037267854917,32.8177089048528,1.3674045377022
"391","DINP",7,12,2017,2017-12-07,"MISC",10,"WS55",24,NA,NA,NA,1.7334,0.42,2.1534,1.7414,1,0.980952380952381,0.412,3.44888029211628,0.143703345504845
"393","DINP",7,12,2017,2017-12-07,"WOOD",10,"WS55",24,NA,NA,NA,2.0595,0.2797,2.3392,2.0681,1,0.969252770825885,0.2711,2.2693967164872,0.0945581965202999
"401","DINP",5,1,2018,2018-01-05,"LEAF",1,"TOWR",29,NA,NA,NA,1.7553,0.1974,1.9527,1.7752,1,0.899189463019251,0.1775,1.48586468895787,0.0512367134123402
"403","DINP",5,1,2018,2018-01-05,"MISC",1,"TOWR",29,NA,NA,NA,2.0199,0.2811,2.301,2.0294,1,0.966204197794379,0.2716,2.27358225082229,0.0783993879593893
"405","DINP",5,1,2018,2018-01-05,"WOOD",1,"TOWR",29,NA,NA,NA,2.0442,0.0229,2.0671,2.0462,0.999999999999997,0.912663755458525,0.0209000000000002,0.174955335206872,0.0060329425933404
"407","DINP",5,1,2018,2018-01-05,"LEAF",2,"TOWR",29,NA,NA,NA,1.7863,0.0629,1.8492,1.7914,0.999999999999999,0.918918918918917,0.0577999999999999,0.483847769136701,0.0166844058323
"409","DINP",5,1,2018,2018-01-05,"MISC",2,"TOWR",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"411","DINP",5,1,2018,2018-01-05,"WOOD",2,"TOWR",29,NA,NA,NA,3.6146,4.653,8.2676,3.8297,1,0.953771760154739,4.4379,37.1499656514147,1.28103329832464
"413","DINP",5,1,2018,2018-01-05,"LEAF",3,"TOWR",29,NA,NA,NA,3.6663,1.96,5.6073,3.7405,0.99030612244898,0.961772282328697,1.88507367336425,15.7800811680903,0.544140729934148
"415","DINP",5,1,2018,2018-01-05,"MISC",3,"TOWR",29,NA,NA,NA,2.0529,0.5454,2.5983,2.0658,1,0.976347634763477,0.5325,4.4575940668736,0.153710140237021
"417","DINP",5,1,2018,2018-01-05,"WOOD",3,"TOWR",29,NA,NA,NA,2.0617,0.957,3.0187,2.1026,1,0.957262277951933,0.9161,7.66873600875663,0.264439172715746
"419","DINP",5,1,2018,2018-01-05,"LEAF",4,"TOWR",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"421","DINP",5,1,2018,2018-01-05,"MISC",4,"TOWR",29,NA,NA,NA,2.0184,0.0696,2.088,2.0207,0.999999999999998,0.966954022988506,0.0673,0.563372921503461,0.0194266524656366
"423","DINP",5,1,2018,2018-01-05,"WOOD",4,"TOWR",29,NA,NA,NA,3.6595,2.3366,5.9961,3.8471,1,0.919712402636309,2.149,17.9894265722279,0.620325054214755
"425","DINP",5,1,2018,2018-01-05,"LEAF",5,"TOWR",29,NA,NA,NA,3.5945,1.12,4.6638,3.6336,0.954732142857143,0.963434022257552,1.07904610492846,9.03276904265194,0.311474794574205
"427","DINP",5,1,2018,2018-01-05,"MISC",5,"TOWR",29,NA,NA,NA,1.7368,0.2456,1.9824,1.7439,1,0.971091205211726,0.2385,1.99649987783916,0.0688448233737641
"429","DINP",5,1,2018,2018-01-05,"WOOD",5,"TOWR",29,NA,NA,NA,1.9634,0.7709,2.7343,1.9828,1,0.97483460889869,0.7515,6.29085810564415,0.216926141573936
"431","DINP",5,1,2018,2018-01-05,"LEAF",6,"TOWR",29,NA,NA,NA,3.6582,1.05,4.7158,3.7132,1.0072380952381,0.947995461422088,0.995395234493192,8.33252186191757,0.287328340066123
"433","DINP",5,1,2018,2018-01-05,"MISC",6,"TOWR",29,NA,NA,NA,2.0174,0.2663,2.2837,2.0274,1,0.962448366503942,0.2563,2.14550490016845,0.0739829275920156
"435","DINP",5,1,2018,2018-01-05,"WOOD",6,"TOWR",29,NA,NA,NA,2.029,1.338,3.367,2.0684,1,0.970553064275037,1.2986,10.8706697751024,0.374850681900084
"437","DINP",5,1,2018,2018-01-05,"LEAF",7,"TOWR",29,NA,NA,NA,3.5972,0.28,3.8996,3.611,1.08,0.954365079365079,0.267222222222222,2.2369355724217,0.0771357093938517
"439","DINP",5,1,2018,2018-01-05,"MISC",7,"TOWR",29,NA,NA,NA,2.0254,0.5848,2.6102,2.0447,1,0.966997264021887,0.5655,4.7338393329897,0.16323583906861
"441","DINP",5,1,2018,2018-01-05,"WOOD",7,"TOWR",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"443","DINP",5,1,2018,2018-01-05,"LEAF",8,"TOWR",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"445","DINP",5,1,2018,2018-01-05,"MISC",8,"TOWR",29,NA,NA,NA,2.1515,0.1508,2.3023,2.1577,0.999999999999999,0.958885941644561,0.1446,1.21045652970877,0.0417398803347852
"447","DINP",5,1,2018,2018-01-05,"WOOD",8,"TOWR",29,NA,NA,NA,2.1125,0.3371,2.4496,2.113,1,0.998516760605161,0.3366,2.81770171438432,0.097162128082218
"449","DINP",5,1,2018,2018-01-05,"LEAF",9,"TOWR",29,NA,NA,NA,3.6241,1.74,5.4343,3.7097,1.04034482758621,0.952712407468788,1.65771958899569,13.876884515394,0.478513259151519
"451","DINP",5,1,2018,2018-01-05,"MISC",9,"TOWR",29,NA,NA,NA,2.1358,0.3048,2.4406,2.1464,0.999999999999999,0.965223097112862,0.2942,2.46276840276848,0.0849230483713268
"453","DINP",5,1,2018,2018-01-05,"WOOD",9,"TOWR",29,NA,NA,NA,2.1349,0.3943,2.5292,2.1528,1,0.954603094090794,0.3764,3.15087024745769,0.108650698188196
"455","DINP",5,1,2018,2018-01-05,"LEAF",10,"TOWR",29,NA,NA,NA,1.7597,0.2423,3.002,2.1305,5.12711514651259,0.70152137164936,0.16997862835064,1.42290277038709,0.0490656127719686
"457","DINP",5,1,2018,2018-01-05,"MISC",10,"TOWR",29,NA,NA,NA,2.0966,0.1826,2.2792,2.1072,0.999999999999999,0.941949616648411,0.172,1.43982381127185,0.0496490969404085
"459","DINP",5,1,2018,2018-01-05,"WOOD",10,"TOWR",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"467","DINP",5,1,2018,2018-01-05,"LEAF",1,"WS55",29,NA,NA,NA,2.1491,0.1205,2.2696,2.155,1,0.95103734439834,0.1146,0.959324469603219,0.0330801541242489
"469","DINP",5,1,2018,2018-01-05,"MISC",1,"WS55",29,NA,NA,NA,2.0362,0.1414,2.1776,2.0436,1,0.947666195190947,0.134,1.12172320180481,0.0386801104070624
"471","DINP",5,1,2018,2018-01-05,"WOOD",1,"WS55",29,NA,NA,NA,2.0412,0.1483,2.1895,2.0461,0.999999999999999,0.966958867161159,0.1434,1.20041124730455,0.0413934912863638
"473","DINP",5,1,2018,2018-01-05,"LEAF",2,"WS55",29,NA,NA,NA,3.6135,0.46,4.0799,3.6298,1.01391304347826,0.965051457975987,0.443923670668954,3.71611553149047,0.128141914878982
"475","DINP",5,1,2018,2018-01-05,"MISC",2,"WS55",29,NA,NA,NA,1.7456,0.1287,1.8743,1.7624,1,0.86946386946387,0.1119,0.93672258419372,0.0323007787653007
"477","DINP",5,1,2018,2018-01-05,"WOOD",2,"WS55",29,NA,NA,NA,2.1144,0.3616,2.476,2.1296,1,0.957964601769911,0.3464,2.89973818735214,0.0999909719776599
"479","DINP",5,1,2018,2018-01-05,"LEAF",3,"WS55",29,NA,NA,NA,2.0771,0.44,2.5228,2.0976,1.01295454545455,0.954004936055643,0.419762171864483,3.51385796582365,0.121167516062885
"481","DINP",5,1,2018,2018-01-05,"MISC",3,"WS55",29,NA,NA,NA,2.0191,0.0861,2.1052,2.0227,1,0.958188153310104,0.0824999999999999,0.690613165290275,0.023814247078975
"483","DINP",5,1,2018,2018-01-05,"WOOD",3,"WS55",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"485","DINP",5,1,2018,2018-01-05,"LEAF",4,"WS55",29,NA,NA,NA,2.1308,0.1493,2.2801,2.1356,1,0.967849966510379,0.1445,1.20961942284175,0.0417110145807501
"487","DINP",5,1,2018,2018-01-05,"MISC",4,"WS55",29,NA,NA,NA,1.7825,0.0216,1.8041,1.7822,1,1.01388888888889,0.0219,0.183326403877055,0.00632160013369154
"489","DINP",5,1,2018,2018-01-05,"WOOD",4,"WS55",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"491","DINP",5,1,2018,2018-01-05,"LEAF",5,"WS55",29,NA,NA,NA,3.646,0.35,4.0353,3.7387,1.11228571428572,0.761880297970716,0.266658104289751,2.2322133024709,0.0769728724989965
"493","DINP",5,1,2018,2018-01-05,"MISC",5,"WS55",29,NA,NA,NA,2.1365,0.0333,2.1698,2.1372,1,0.978978978978975,0.0325999999999999,0.272896838648035,0.00941023581544948
"495","DINP",5,1,2018,2018-01-05,"WOOD",5,"WS55",29,NA,NA,NA,2.1479,0.1889,2.3368,2.1552,1,0.961355214399154,0.1816,1.52018607050563,0.0524202093277802
"497","DINP",5,1,2018,2018-01-05,"LEAF",6,"WS55",29,NA,NA,NA,3.6574,0.7,4.3762,3.6876,1.02685714285714,0.957985531441291,0.670589872008904,5.61355386811721,0.193570823038524
"499","DINP",5,1,2018,2018-01-05,"MISC",6,"WS55",29,NA,NA,NA,2.1198,0.0193,2.1391,2.1206,0.999999999999993,0.958549222797932,0.0185000000000001,0.154864770398426,0.00534016449649745
"501","DINP",5,1,2018,2018-01-05,"WOOD",6,"WS55",29,NA,NA,NA,2.0153,0.7869,2.8022,2.0536,1,0.95132799593341,0.7486,6.26658200650061,0.216089034706918
"503","DINP",5,1,2018,2018-01-05,"LEAF",7,"WS55",29,NA,NA,NA,3.6474,1.18,4.8214,3.7148,0.994915254237288,0.942589437819421,1.11225553662692,9.31076747589757,0.321060947444744
"505","DINP",5,1,2018,2018-01-05,"MISC",7,"WS55",29,NA,NA,NA,2.1152,0.1181,2.2333,2.1176,0.999999999999997,0.979678238780696,0.1157,0.968532645140425,0.0333976774186353
"507","DINP",5,1,2018,2018-01-05,"WOOD",7,"WS55",29,NA,NA,NA,2.0338,0.8864,2.9202,2.0665,1,0.963109205776173,0.8537,7.14638132373707,0.24642694219783
"509","DINP",5,1,2018,2018-01-05,"LEAF",8,"WS55",29,NA,NA,NA,3.6773,0.67,4.2926,3.6959,0.918358208955224,0.96977084349098,0.649746465138957,5.43907227788827,0.187554216478906
"511","DINP",5,1,2018,2018-01-05,"MISC",8,"WS55",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"513","DINP",5,1,2018,2018-01-05,"WOOD",8,"WS55",29,NA,NA,NA,1.754,0.1631,1.9171,1.7631,1,0.944206008583692,0.154,1.28914457520852,0.0444532612140867
"515","DINP",5,1,2018,2018-01-05,"LEAF",9,"WS55",29,NA,NA,NA,3.6597,3.46,5.7987,3.7414,0.618208092485549,0.961804581580178,3.32784385226741,27.857609410984,0.960607221068415
"517","DINP",5,1,2018,2018-01-05,"MISC",9,"WS55",29,NA,NA,NA,1.9252,0.1471,2.0723,1.928,0.999999999999998,0.980965329707682,0.1443,1.20794520910772,0.04165328307268
"519","DINP",5,1,2018,2018-01-05,"WOOD",9,"WS55",29,NA,NA,NA,1.7912,1.3511,3.1423,1.8335,1,0.968692176744875,1.3088,10.9560546755383,0.377794988811667
"521","DINP",5,1,2018,2018-01-05,"LEAF",10,"WS55",29,NA,NA,NA,3.6111,0.31,3.9205,3.6229,0.998064516129033,0.961861667744021,0.298177117000646,2.49606112229025,0.0860710731824222
"523","DINP",5,1,2018,2018-01-05,"MISC",10,"WS55",29,NA,NA,NA,1.7562,0.1807,1.9369,1.7805,1,0.865522966242391,0.1564,1.30923514001696,0.0451460393109296
"525","DINP",5,1,2018,2018-01-05,"WOOD",10,"WS55",29,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"533","DINP",8,2,2018,2018-02-08,"LEAF",1,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"535","DINP",8,2,2018,2018-02-08,"MISC",1,"TOWR",34,NA,NA,NA,3.6148,0.1096,3.7244,3.6186,1,0.965328467153285,0.1058,0.88565906530559,0.0260487960383997
"537","DINP",8,2,2018,2018-02-08,"WOOD",1,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"539","DINP",8,2,2018,2018-02-08,"LEAF",2,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"541","DINP",8,2,2018,2018-02-08,"MISC",2,"TOWR",34,NA,NA,NA,3.6094,0.0494,3.6588,3.6148,0.999999999999998,0.890688259109315,0.0440000000000001,0.368327021488148,0.0108331476908279
"543","DINP",8,2,2018,2018-02-08,"WOOD",2,"TOWR",34,NA,NA,NA,3.6523,0.0294,3.6817,3.6554,1.00000000000001,0.894557823129242,0.0262999999999997,0.220159106025867,0.00647526782429021
"545","DINP",8,2,2018,2018-02-08,"LEAF",3,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"547","DINP",8,2,2018,2018-02-08,"MISC",3,"TOWR",34,NA,NA,NA,3.6357,0.0801,3.7158,3.6394,1,0.953807740324591,0.0763999999999998,0.639549646402144,0.0188102837177101
"549","DINP",8,2,2018,2018-02-08,"WOOD",3,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"551","DINP",8,2,2018,2018-02-08,"LEAF",4,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"553","DINP",8,2,2018,2018-02-08,"MISC",4,"TOWR",34,NA,NA,NA,3.6156,0.0713,3.6869,3.6187,0.999999999999999,0.956521739130436,0.0682000000000001,0.570906883306629,0.0167913789207832
"555","DINP",8,2,2018,2018-02-08,"WOOD",4,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"557","DINP",8,2,2018,2018-02-08,"LEAF",5,"TOWR",34,NA,NA,NA,3.6346,0.0878,3.7224,3.6371,1,0.971526195899768,0.0852999999999996,0.714052157566791,0.0210015340460821
"559","DINP",8,2,2018,2018-02-08,"MISC",5,"TOWR",34,NA,NA,NA,3.6312,0.0279,3.6591,3.6322,0.999999999999993,0.964157706093194,0.0269000000000001,0.225181747227982,0.00662299256552887
"561","DINP",8,2,2018,2018-02-08,"WOOD",5,"TOWR",34,NA,NA,NA,3.6544,0.0168,3.6712,3.6547,0.999999999999996,0.982142857142846,0.0164999999999998,0.138122633058054,0.0040624303840604
"563","DINP",8,2,2018,2018-02-08,"LEAF",6,"TOWR",34,NA,NA,NA,3.631,0.0409,3.6719,3.6328,1,0.955990220048894,0.0390999999999998,0.327308785004238,0.00962672897071287
"565","DINP",8,2,2018,2018-02-08,"MISC",6,"TOWR",34,NA,NA,NA,3.6388,0.2888,3.9276,3.649,1,0.964681440443213,0.2786,2.33217973151358,0.0685935215151054
"567","DINP",8,2,2018,2018-02-08,"WOOD",6,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"569","DINP",8,2,2018,2018-02-08,"LEAF",7,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"571","DINP",8,2,2018,2018-02-08,"MISC",7,"TOWR",34,NA,NA,NA,3.6406,0.1013,3.7419,3.6467,0.999999999999997,0.939782823297137,0.0952,0.796925737401627,0.0234389922765184
"573","DINP",8,2,2018,2018-02-08,"WOOD",7,"TOWR",34,NA,NA,NA,3.6618,0.1459,3.8077,3.6638,1,0.986291980808772,0.1439,1.20459678163964,0.0354293171070483
"575","DINP",8,2,2018,2018-02-08,"LEAF",8,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"577","DINP",8,2,2018,2018-02-08,"MISC",8,"TOWR",34,NA,NA,NA,3.617,0.0483,3.6653,3.619,0.999999999999996,0.958592132505171,0.0462999999999998,0.387580479429571,0.0113994258655756
"579","DINP",8,2,2018,2018-02-08,"WOOD",8,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"581","DINP",8,2,2018,2018-02-08,"LEAF",9,"TOWR",34,NA,NA,NA,3.6424,1.0952,4.7376,3.6835,1,0.962472607742878,1.0541,8.82394348524217,0.259527749565946
"583","DINP",8,2,2018,2018-02-08,"MISC",9,"TOWR",34,NA,NA,NA,3.6151,0.5741,4.1892,3.6307,0.999999999999999,0.972827033617837,0.5585,4.67524185229841,0.137507113302894
"585","DINP",8,2,2018,2018-02-08,"WOOD",9,"TOWR",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"587","DINP",8,2,2018,2018-02-08,"LEAF",10,"TOWR",34,NA,NA,NA,3.6052,0.5231,4.1283,3.6411,1,0.93137067482317,0.4872,4.07838465611421,0.119952489885712
"589","DINP",8,2,2018,2018-02-08,"MISC",10,"TOWR",34,NA,NA,NA,3.6341,0.087,3.7211,3.6383,0.999999999999997,0.951724137931035,0.0828,0.693124485891331,0.0203860142909215
"591","DINP",8,2,2018,2018-02-08,"WOOD",10,"TOWR",34,NA,NA,NA,3.6549,0.6591,4.314,3.685,1,0.954331664390836,0.629,5.26540219354646,0.154864770398425
"599","DINP",8,2,2018,2018-02-08,"LEAF",1,"WS55",34,NA,NA,NA,3.666,0.3272,3.9932,3.6767,1,0.967298288508558,0.3165,2.6494432341136,0.0779248010033413
"601","DINP",8,2,2018,2018-02-08,"MISC",1,"WS55",34,NA,NA,NA,3.6214,0.0575,3.6789,3.6243,1,0.949565217391306,0.0546000000000001,0.457060349392111,0.0134429514527091
"603","DINP",8,2,2018,2018-02-08,"WOOD",1,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"605","DINP",8,2,2018,2018-02-08,"LEAF",2,"WS55",34,NA,NA,NA,3.6054,0.0163,3.6217,3.606,1.00000000000001,0.963190184049084,0.0157000000000001,0.131425778121908,0.00386546406240905
"607","DINP",8,2,2018,2018-02-08,"MISC",2,"WS55",34,NA,NA,NA,3.656,0.0617,3.7177,3.658,0.999999999999994,0.967585089141008,0.0597000000000002,0.499752799610056,0.0146986117532369
"609","DINP",8,2,2018,2018-02-08,"WOOD",2,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"611","DINP",8,2,2018,2018-02-08,"LEAF",3,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"613","DINP",8,2,2018,2018-02-08,"MISC",3,"WS55",34,NA,NA,NA,3.642,0.4618,4.1038,3.6516,1,0.979211779991338,0.4522,3.78539725265773,0.111335213313463
"615","DINP",8,2,2018,2018-02-08,"WOOD",3,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"617","DINP",8,2,2018,2018-02-08,"LEAF",4,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"619","DINP",8,2,2018,2018-02-08,"MISC",4,"WS55",34,NA,NA,NA,3.6237,0.2742,3.8979,3.6363,1,0.954048140043764,0.2616,2.18987156412044,0.0644079871800129
"621","DINP",8,2,2018,2018-02-08,"WOOD",4,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"623","DINP",8,2,2018,2018-02-08,"LEAF",5,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"625","DINP",8,2,2018,2018-02-08,"MISC",5,"WS55",34,NA,NA,NA,3.6305,0.1051,3.7356,3.6374,0.999999999999998,0.934348239771647,0.0982000000000001,0.822038943412183,0.0241776159827113
"627","DINP",8,2,2018,2018-02-08,"WOOD",5,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"629","DINP",8,2,2018,2018-02-08,"LEAF",6,"WS55",34,NA,NA,NA,3.6232,1.0528,4.676,3.6661,1,0.959251519756839,1.0099,8.45394225001999,0.248645360294706
"631","DINP",8,2,2018,2018-02-08,"MISC",6,"WS55",34,NA,NA,NA,3.6531,0.014,3.6671,3.6523,1.00000000000002,1.05714285714285,0.0147999999999999,0.123891816318739,0.00364387695055116
"633","DINP",8,2,2018,2018-02-08,"WOOD",6,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"635","DINP",8,2,2018,2018-02-08,"LEAF",7,"WS55",34,NA,NA,NA,3.6279,0.0877,3.7156,3.6307,0.999999999999999,0.96807297605473,0.0848999999999999,0.710703730098719,0.0209030508852564
"637","DINP",8,2,2018,2018-02-08,"MISC",7,"WS55",34,NA,NA,NA,3.6269,0.0254,3.6523,3.6273,0.999999999999995,0.984251968503939,0.025,0.209276716754629,0.00615519755160674
"639","DINP",8,2,2018,2018-02-08,"WOOD",7,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
"641","DINP",8,2,2018,2018-02-08,"LEAF",8,"WS55",34,NA,NA,NA,3.6397,0.5502,4.1899,3.6697,1,0.945474372955288,0.5202,4.35462992223032,0.128077350653833
"643","DINP",8,2,2018,2018-02-08,"MISC",8,"WS55",34,NA,NA,NA,3.5048,0.1012,3.606,3.5103,1,0.945652173913043,0.0956999999999999,0.801111271736719,0.0235620962275506
"645","DINP",8,2,2018,2018-02-08,"WOOD",8,"WS55",34,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
